RepaymentID,LoanID,CustomerID,DueDateKey,DueDate,PaymentDateKey,PaymentDate,ScheduledAmountUSD,PaidAmountUSD,DaysPastDue,DelinquencyBucket,IsLatePayment,LatePenaltyUSD
REP-129698,LN-13728,CUST-0097,20251226,2025-12-26,20251226,2025-12-26,981.24,981.24,0,0 - Current,0,0.0
REP-129699,LN-13728,CUST-0097,20260126,2026-01-26,20260126,2026-01-26,981.24,981.24,0,0 - Current,0,0.0
REP-129700,LN-13728,CUST-0097,20260225,2026-02-25,20260225,2026-02-25,981.24,981.24,0,0 - Current,0,0.0
REP-129701,LN-13728,CUST-0097,20260328,2026-03-28,20260328,2026-03-28,981.24,981.24,0,0 - Current,0,0.0
REP-129702,LN-13728,CUST-0097,20260427,2026-04-27,20260427,2026-04-27,981.24,981.24,0,0 - Current,0,0.0
REP-129703,LN-13729,CUST-0412,20250614,2025-06-14,20250614,2025-06-14,4050.48,4050.48,0,0 - Current,0,0.0
REP-129704,LN-13729,CUST-0412,20250714,2025-07-14,20250714,2025-07-14,4050.48,4050.48,0,0 - Current,0,0.0
REP-129705,LN-13729,CUST-0412,20250814,2025-08-14,20250814,2025-08-14,4050.48,4050.48,0,0 - Current,0,0.0
REP-129706,LN-13729,CUST-0412,20250913,2025-09-13,20250913,2025-09-13,4050.48,4050.48,0,0 - Current,0,0.0
REP-129707,LN-13729,CUST-0412,20251014,2025-10-14,20251014,2025-10-14,4050.48,4050.48,0,0 - Current,0,0.0
REP-129708,LN-13729,CUST-0412,20251113,2025-11-13,20251113,2025-11-13,4050.48,4050.48,0,0 - Current,0,0.0
REP-129709,LN-13729,CUST-0412,20251214,2025-12-14,20251214,2025-12-14,4050.48,4050.48,0,0 - Current,0,0.0
REP-129710,LN-13729,CUST-0412,20260113,2026-01-13,20260113,2026-01-13,4050.48,4050.48,0,0 - Current,0,0.0
REP-129711,LN-13730,CUST-0035,20231016,2023-10-16,20231016,2023-10-16,1102.84,1102.84,0,0 - Current,0,0.0
REP-129712,LN-13730,CUST-0035,20231115,2023-11-15,20231115,2023-11-15,1102.84,1102.84,0,0 - Current,0,0.0
REP-129713,LN-13730,CUST-0035,20231216,2023-12-16,20231216,2023-12-16,1102.84,1102.84,0,0 - Current,0,0.0
REP-129714,LN-13730,CUST-0035,20240115,2024-01-15,20240115,2024-01-15,1102.84,1102.84,0,0 - Current,0,0.0
REP-129715,LN-13730,CUST-0035,20240215,2024-02-15,20240215,2024-02-15,1102.84,1102.84,0,0 - Current,0,0.0
REP-129716,LN-13730,CUST-0035,20240316,2024-03-16,20240316,2024-03-16,1102.84,1102.84,0,0 - Current,0,0.0
REP-129717,LN-13730,CUST-0035,20240416,2024-04-16,20240416,2024-04-16,1102.84,1102.84,0,0 - Current,0,0.0
REP-129718,LN-13730,CUST-0035,20240516,2024-05-16,20240525,2024-05-25,1102.84,1102.84,9,1-30 Days Past Due,1,25.0
REP-129719,LN-13731,CUST-0502,20230922,2023-09-22,20231028,2023-10-28,3482.39,2073.31,36,31-60 Days Past Due,1,50.0
REP-129720,LN-13731,CUST-0502,20231022,2023-10-22,20231203,2023-12-03,3482.39,1937.82,42,31-60 Days Past Due,1,50.0
REP-129721,LN-13731,CUST-0502,20231122,2023-11-22,20240105,2024-01-05,3482.39,3421.8,44,31-60 Days Past Due,1,50.0
REP-129722,LN-13731,CUST-0502,20231222,2023-12-22,20240122,2024-01-22,3482.39,3116.15,31,31-60 Days Past Due,1,50.0
REP-129723,LN-13731,CUST-0502,20240122,2024-01-22,20240304,2024-03-04,3482.39,2622.24,42,31-60 Days Past Due,1,50.0
REP-129724,LN-13731,CUST-0502,20240221,2024-02-21,20240420,2024-04-20,3482.39,1846.88,59,31-60 Days Past Due,1,50.0
REP-129725,LN-13731,CUST-0502,20240323,2024-03-23,20240520,2024-05-20,3482.39,2915.61,58,31-60 Days Past Due,1,50.0
REP-129726,LN-13731,CUST-0502,20240422,2024-04-22,20240602,2024-06-02,3482.39,3453.26,41,31-60 Days Past Due,1,50.0
REP-129727,LN-13732,CUST-0517,20241004,2024-10-04,20241004,2024-10-04,4042.6,4042.6,0,0 - Current,0,0.0
REP-129728,LN-13732,CUST-0517,20241103,2024-11-03,20241103,2024-11-03,4042.6,4042.6,0,0 - Current,0,0.0
REP-129729,LN-13732,CUST-0517,20241204,2024-12-04,20241204,2024-12-04,4042.6,4042.6,0,0 - Current,0,0.0
REP-129730,LN-13732,CUST-0517,20250103,2025-01-03,20250103,2025-01-03,4042.6,4042.6,0,0 - Current,0,0.0
REP-129731,LN-13732,CUST-0517,20250203,2025-02-03,20250203,2025-02-03,4042.6,4042.6,0,0 - Current,0,0.0
REP-129732,LN-13732,CUST-0517,20250305,2025-03-05,20250305,2025-03-05,4042.6,4042.6,0,0 - Current,0,0.0
REP-129733,LN-13732,CUST-0517,20250405,2025-04-05,20250405,2025-04-05,4042.6,4042.6,0,0 - Current,0,0.0
REP-129734,LN-13732,CUST-0517,20250505,2025-05-05,20250505,2025-05-05,4042.6,4042.6,0,0 - Current,0,0.0
REP-129735,LN-13733,CUST-0264,20230911,2023-09-11,20230911,2023-09-11,4481.59,4481.59,0,0 - Current,0,0.0
REP-129736,LN-13733,CUST-0264,20231011,2023-10-11,20231011,2023-10-11,4481.59,4481.59,0,0 - Current,0,0.0
REP-129737,LN-13733,CUST-0264,20231111,2023-11-11,20231111,2023-11-11,4481.59,4481.59,0,0 - Current,0,0.0
REP-129738,LN-13733,CUST-0264,20231211,2023-12-11,20231211,2023-12-11,4481.59,4481.59,0,0 - Current,0,0.0
REP-129739,LN-13733,CUST-0264,20240111,2024-01-11,20240111,2024-01-11,4481.59,4481.59,0,0 - Current,0,0.0
REP-129740,LN-13733,CUST-0264,20240210,2024-02-10,20240210,2024-02-10,4481.59,4481.59,0,0 - Current,0,0.0
REP-129741,LN-13733,CUST-0264,20240312,2024-03-12,20240312,2024-03-12,4481.59,4481.59,0,0 - Current,0,0.0
REP-129742,LN-13733,CUST-0264,20240411,2024-04-11,20240411,2024-04-11,4481.59,4481.59,0,0 - Current,0,0.0
REP-129743,LN-13734,CUST-0998,20250325,2025-03-25,20250325,2025-03-25,1387.07,1387.07,0,0 - Current,0,0.0
REP-129744,LN-13734,CUST-0998,20250424,2025-04-24,20250424,2025-04-24,1387.07,1387.07,0,0 - Current,0,0.0
REP-129745,LN-13734,CUST-0998,20250525,2025-05-25,20250525,2025-05-25,1387.07,1387.07,0,0 - Current,0,0.0
REP-129746,LN-13734,CUST-0998,20250624,2025-06-24,20250624,2025-06-24,1387.07,1387.07,0,0 - Current,0,0.0
REP-129747,LN-13734,CUST-0998,20250725,2025-07-25,20250725,2025-07-25,1387.07,1387.07,0,0 - Current,0,0.0
REP-129748,LN-13734,CUST-0998,20250824,2025-08-24,20250824,2025-08-24,1387.07,1387.07,0,0 - Current,0,0.0
REP-129749,LN-13734,CUST-0998,20250924,2025-09-24,20250924,2025-09-24,1387.07,1387.07,0,0 - Current,0,0.0
REP-129750,LN-13734,CUST-0998,20251024,2025-10-24,20251024,2025-10-24,1387.07,1387.07,0,0 - Current,0,0.0
REP-129751,LN-13735,CUST-0673,20240420,2024-04-20,20240420,2024-04-20,5827.02,5827.02,0,0 - Current,0,0.0
REP-129752,LN-13735,CUST-0673,20240520,2024-05-20,20240520,2024-05-20,5827.02,5827.02,0,0 - Current,0,0.0
REP-129753,LN-13735,CUST-0673,20240620,2024-06-20,20240620,2024-06-20,5827.02,5827.02,0,0 - Current,0,0.0
REP-129754,LN-13735,CUST-0673,20240720,2024-07-20,20240720,2024-07-20,5827.02,5827.02,0,0 - Current,0,0.0
REP-129755,LN-13735,CUST-0673,20240820,2024-08-20,20240820,2024-08-20,5827.02,5827.02,0,0 - Current,0,0.0
REP-129756,LN-13735,CUST-0673,20240919,2024-09-19,20240919,2024-09-19,5827.02,5827.02,0,0 - Current,0,0.0
REP-129757,LN-13735,CUST-0673,20241020,2024-10-20,20241026,2024-10-26,5827.02,5827.02,6,1-30 Days Past Due,1,25.0
REP-129758,LN-13735,CUST-0673,20241119,2024-11-19,20241119,2024-11-19,5827.02,5827.02,0,0 - Current,0,0.0
REP-129759,LN-13736,CUST-0085,20240307,2024-03-07,20240307,2024-03-07,2385.85,2385.85,0,0 - Current,0,0.0
REP-129760,LN-13736,CUST-0085,20240406,2024-04-06,20240406,2024-04-06,2385.85,2385.85,0,0 - Current,0,0.0
REP-129761,LN-13736,CUST-0085,20240507,2024-05-07,20240507,2024-05-07,2385.85,2385.85,0,0 - Current,0,0.0
REP-129762,LN-13736,CUST-0085,20240606,2024-06-06,20240606,2024-06-06,2385.85,2385.85,0,0 - Current,0,0.0
REP-129763,LN-13736,CUST-0085,20240707,2024-07-07,20240707,2024-07-07,2385.85,2385.85,0,0 - Current,0,0.0
REP-129764,LN-13736,CUST-0085,20240806,2024-08-06,20240806,2024-08-06,2385.85,2385.85,0,0 - Current,0,0.0
REP-129765,LN-13736,CUST-0085,20240906,2024-09-06,20240906,2024-09-06,2385.85,2385.85,0,0 - Current,0,0.0
REP-129766,LN-13736,CUST-0085,20241006,2024-10-06,20241006,2024-10-06,2385.85,2385.85,0,0 - Current,0,0.0
REP-129767,LN-13737,CUST-0603,20240123,2024-01-23,20240123,2024-01-23,956.74,956.74,0,0 - Current,0,0.0
REP-129768,LN-13737,CUST-0603,20240222,2024-02-22,20240222,2024-02-22,956.74,956.74,0,0 - Current,0,0.0
REP-129769,LN-13737,CUST-0603,20240324,2024-03-24,20240324,2024-03-24,956.74,956.74,0,0 - Current,0,0.0
REP-129770,LN-13737,CUST-0603,20240423,2024-04-23,20240423,2024-04-23,956.74,956.74,0,0 - Current,0,0.0
REP-129771,LN-13737,CUST-0603,20240524,2024-05-24,20240524,2024-05-24,956.74,956.74,0,0 - Current,0,0.0
REP-129772,LN-13737,CUST-0603,20240623,2024-06-23,20240629,2024-06-29,956.74,956.74,6,1-30 Days Past Due,1,25.0
REP-129773,LN-13737,CUST-0603,20240724,2024-07-24,20240724,2024-07-24,956.74,956.74,0,0 - Current,0,0.0
REP-129774,LN-13737,CUST-0603,20240823,2024-08-23,20240823,2024-08-23,956.74,956.74,0,0 - Current,0,0.0
REP-129775,LN-13738,CUST-0856,20251216,2025-12-16,20251216,2025-12-16,753.15,753.15,0,0 - Current,0,0.0
REP-129776,LN-13738,CUST-0856,20260115,2026-01-15,20260115,2026-01-15,753.15,753.15,0,0 - Current,0,0.0
REP-129777,LN-13738,CUST-0856,20260215,2026-02-15,20260215,2026-02-15,753.15,753.15,0,0 - Current,0,0.0
REP-129778,LN-13738,CUST-0856,20260317,2026-03-17,20260317,2026-03-17,753.15,753.15,0,0 - Current,0,0.0
REP-129779,LN-13738,CUST-0856,20260417,2026-04-17,20260417,2026-04-17,753.15,753.15,0,0 - Current,0,0.0
REP-129780,LN-13738,CUST-0856,20260517,2026-05-17,20260517,2026-05-17,753.15,753.15,0,0 - Current,0,0.0
REP-129781,LN-13738,CUST-0856,20260617,2026-06-17,20260617,2026-06-17,753.15,753.15,0,0 - Current,0,0.0
REP-129782,LN-13738,CUST-0856,20260717,2026-07-17,20260717,2026-07-17,753.15,753.15,0,0 - Current,0,0.0
REP-129783,LN-13739,CUST-0566,20250914,2025-09-14,20250914,2025-09-14,1847.54,1847.54,0,0 - Current,0,0.0
REP-129784,LN-13739,CUST-0566,20251014,2025-10-14,20251014,2025-10-14,1847.54,1847.54,0,0 - Current,0,0.0
REP-129785,LN-13739,CUST-0566,20251114,2025-11-14,20251114,2025-11-14,1847.54,1847.54,0,0 - Current,0,0.0
REP-129786,LN-13739,CUST-0566,20251214,2025-12-14,20251214,2025-12-14,1847.54,1847.54,0,0 - Current,0,0.0
REP-129787,LN-13739,CUST-0566,20260114,2026-01-14,20260114,2026-01-14,1847.54,1847.54,0,0 - Current,0,0.0
REP-129788,LN-13739,CUST-0566,20260213,2026-02-13,20260213,2026-02-13,1847.54,1847.54,0,0 - Current,0,0.0
REP-129789,LN-13739,CUST-0566,20260316,2026-03-16,20260316,2026-03-16,1847.54,1847.54,0,0 - Current,0,0.0
REP-129790,LN-13739,CUST-0566,20260415,2026-04-15,20260415,2026-04-15,1847.54,1847.54,0,0 - Current,0,0.0
REP-129791,LN-13740,CUST-0098,20250529,2025-05-29,99991231,Unpaid,3737.19,0.0,92,90+ Days (Non-Performing),1,120.0
REP-129792,LN-13740,CUST-0098,20250628,2025-06-28,99991231,Unpaid,3737.19,0.0,120,90+ Days (Non-Performing),1,120.0
REP-129793,LN-13740,CUST-0098,20250729,2025-07-29,20251003,2025-10-03,3737.19,1552.54,66,61-90 Days Past Due,1,75.0
REP-129794,LN-13740,CUST-0098,20250828,2025-08-28,99991231,Unpaid,3737.19,0.0,96,90+ Days (Non-Performing),1,120.0
REP-129795,LN-13740,CUST-0098,20250928,2025-09-28,20251220,2025-12-20,3737.19,1321.54,83,61-90 Days Past Due,1,75.0
REP-129796,LN-13740,CUST-0098,20251028,2025-10-28,20260116,2026-01-16,3737.19,1079.27,80,61-90 Days Past Due,1,75.0
REP-129797,LN-13740,CUST-0098,20251128,2025-11-28,99991231,Unpaid,3737.19,0.0,102,90+ Days (Non-Performing),1,120.0
REP-129798,LN-13740,CUST-0098,20251228,2025-12-28,99991231,Unpaid,3737.19,0.0,112,90+ Days (Non-Performing),1,120.0
REP-129799,LN-13741,CUST-0579,20230417,2023-04-17,20230417,2023-04-17,1010.66,1010.66,0,0 - Current,0,0.0
REP-129800,LN-13741,CUST-0579,20230517,2023-05-17,20230517,2023-05-17,1010.66,1010.66,0,0 - Current,0,0.0
REP-129801,LN-13741,CUST-0579,20230617,2023-06-17,20230617,2023-06-17,1010.66,1010.66,0,0 - Current,0,0.0
REP-129802,LN-13741,CUST-0579,20230717,2023-07-17,20230717,2023-07-17,1010.66,1010.66,0,0 - Current,0,0.0
REP-129803,LN-13741,CUST-0579,20230817,2023-08-17,20230817,2023-08-17,1010.66,1010.66,0,0 - Current,0,0.0
REP-129804,LN-13741,CUST-0579,20230916,2023-09-16,20230916,2023-09-16,1010.66,1010.66,0,0 - Current,0,0.0
REP-129805,LN-13741,CUST-0579,20231017,2023-10-17,20231017,2023-10-17,1010.66,1010.66,0,0 - Current,0,0.0
REP-129806,LN-13741,CUST-0579,20231116,2023-11-16,20231116,2023-11-16,1010.66,1010.66,0,0 - Current,0,0.0
REP-129807,LN-13742,CUST-0618,20240411,2024-04-11,20240413,2024-04-13,691.18,691.18,2,1-30 Days Past Due,1,25.0
REP-129808,LN-13742,CUST-0618,20240511,2024-05-11,20240511,2024-05-11,691.18,691.18,0,0 - Current,0,0.0
REP-129809,LN-13742,CUST-0618,20240611,2024-06-11,20240611,2024-06-11,691.18,691.18,0,0 - Current,0,0.0
REP-129810,LN-13742,CUST-0618,20240711,2024-07-11,20240711,2024-07-11,691.18,691.18,0,0 - Current,0,0.0
REP-129811,LN-13742,CUST-0618,20240811,2024-08-11,20240811,2024-08-11,691.18,691.18,0,0 - Current,0,0.0
REP-129812,LN-13742,CUST-0618,20240910,2024-09-10,20240910,2024-09-10,691.18,691.18,0,0 - Current,0,0.0
REP-129813,LN-13742,CUST-0618,20241011,2024-10-11,20241011,2024-10-11,691.18,691.18,0,0 - Current,0,0.0
REP-129814,LN-13742,CUST-0618,20241110,2024-11-10,20241110,2024-11-10,691.18,691.18,0,0 - Current,0,0.0
REP-129815,LN-13743,CUST-0988,20250625,2025-06-25,20250625,2025-06-25,9804.09,9804.09,0,0 - Current,0,0.0
REP-129816,LN-13743,CUST-0988,20250725,2025-07-25,20250725,2025-07-25,9804.09,9804.09,0,0 - Current,0,0.0
REP-129817,LN-13743,CUST-0988,20250825,2025-08-25,20250825,2025-08-25,9804.09,9804.09,0,0 - Current,0,0.0
REP-129818,LN-13743,CUST-0988,20250924,2025-09-24,20250924,2025-09-24,9804.09,9804.09,0,0 - Current,0,0.0
REP-129819,LN-13743,CUST-0988,20251025,2025-10-25,20251025,2025-10-25,9804.09,9804.09,0,0 - Current,0,0.0
REP-129820,LN-13743,CUST-0988,20251124,2025-11-24,20251124,2025-11-24,9804.09,9804.09,0,0 - Current,0,0.0
REP-129821,LN-13743,CUST-0988,20251225,2025-12-25,20251225,2025-12-25,9804.09,9804.09,0,0 - Current,0,0.0
REP-129822,LN-13743,CUST-0988,20260124,2026-01-24,20260124,2026-01-24,9804.09,9804.09,0,0 - Current,0,0.0
REP-129823,LN-13744,CUST-0980,20240413,2024-04-13,20240413,2024-04-13,2982.92,2982.92,0,0 - Current,0,0.0
REP-129824,LN-13744,CUST-0980,20240513,2024-05-13,20240513,2024-05-13,2982.92,2982.92,0,0 - Current,0,0.0
REP-129825,LN-13744,CUST-0980,20240613,2024-06-13,20240613,2024-06-13,2982.92,2982.92,0,0 - Current,0,0.0
REP-129826,LN-13744,CUST-0980,20240713,2024-07-13,20240713,2024-07-13,2982.92,2982.92,0,0 - Current,0,0.0
REP-129827,LN-13744,CUST-0980,20240813,2024-08-13,20240813,2024-08-13,2982.92,2982.92,0,0 - Current,0,0.0
REP-129828,LN-13744,CUST-0980,20240912,2024-09-12,20240912,2024-09-12,2982.92,2982.92,0,0 - Current,0,0.0
REP-129829,LN-13744,CUST-0980,20241013,2024-10-13,20241013,2024-10-13,2982.92,2982.92,0,0 - Current,0,0.0
REP-129830,LN-13744,CUST-0980,20241112,2024-11-12,20241112,2024-11-12,2982.92,2982.92,0,0 - Current,0,0.0
REP-129831,LN-13745,CUST-0342,20250111,2025-01-11,20250220,2025-02-20,5240.99,3101.47,40,31-60 Days Past Due,1,50.0
REP-129832,LN-13745,CUST-0342,20250210,2025-02-10,20250407,2025-04-07,5240.99,2725.17,56,31-60 Days Past Due,1,50.0
REP-129833,LN-13745,CUST-0342,20250313,2025-03-13,20250422,2025-04-22,5240.99,3355.71,40,31-60 Days Past Due,1,50.0
REP-129834,LN-13745,CUST-0342,20250412,2025-04-12,20250523,2025-05-23,5240.99,4357.96,41,31-60 Days Past Due,1,50.0
REP-129835,LN-13745,CUST-0342,20250513,2025-05-13,20250702,2025-07-02,5240.99,2762.59,50,31-60 Days Past Due,1,50.0
REP-129836,LN-13745,CUST-0342,20250612,2025-06-12,20250804,2025-08-04,5240.99,3198.62,53,31-60 Days Past Due,1,50.0
REP-129837,LN-13745,CUST-0342,20250713,2025-07-13,20250828,2025-08-28,5240.99,4647.36,46,31-60 Days Past Due,1,50.0
REP-129838,LN-13745,CUST-0342,20250812,2025-08-12,20251004,2025-10-04,5240.99,4980.48,53,31-60 Days Past Due,1,50.0
REP-129839,LN-13746,CUST-0974,20230403,2023-04-03,20230403,2023-04-03,1119.32,1119.32,0,0 - Current,0,0.0
REP-129840,LN-13746,CUST-0974,20230503,2023-05-03,20230503,2023-05-03,1119.32,1119.32,0,0 - Current,0,0.0
REP-129841,LN-13746,CUST-0974,20230603,2023-06-03,20230603,2023-06-03,1119.32,1119.32,0,0 - Current,0,0.0
REP-129842,LN-13746,CUST-0974,20230703,2023-07-03,20230703,2023-07-03,1119.32,1119.32,0,0 - Current,0,0.0
REP-129843,LN-13746,CUST-0974,20230803,2023-08-03,20230812,2023-08-12,1119.32,1119.32,9,1-30 Days Past Due,1,25.0
REP-129844,LN-13746,CUST-0974,20230902,2023-09-02,20230902,2023-09-02,1119.32,1119.32,0,0 - Current,0,0.0
REP-129845,LN-13746,CUST-0974,20231003,2023-10-03,20231003,2023-10-03,1119.32,1119.32,0,0 - Current,0,0.0
REP-129846,LN-13746,CUST-0974,20231102,2023-11-02,20231102,2023-11-02,1119.32,1119.32,0,0 - Current,0,0.0
REP-129847,LN-13747,CUST-0702,20240704,2024-07-04,20240704,2024-07-04,5890.54,5890.54,0,0 - Current,0,0.0
REP-129848,LN-13747,CUST-0702,20240803,2024-08-03,20240803,2024-08-03,5890.54,5890.54,0,0 - Current,0,0.0
REP-129849,LN-13747,CUST-0702,20240903,2024-09-03,20240903,2024-09-03,5890.54,5890.54,0,0 - Current,0,0.0
REP-129850,LN-13747,CUST-0702,20241003,2024-10-03,20241003,2024-10-03,5890.54,5890.54,0,0 - Current,0,0.0
REP-129851,LN-13747,CUST-0702,20241103,2024-11-03,20241103,2024-11-03,5890.54,5890.54,0,0 - Current,0,0.0
REP-129852,LN-13747,CUST-0702,20241203,2024-12-03,20241203,2024-12-03,5890.54,5890.54,0,0 - Current,0,0.0
REP-129853,LN-13747,CUST-0702,20250103,2025-01-03,20250103,2025-01-03,5890.54,5890.54,0,0 - Current,0,0.0
REP-129854,LN-13747,CUST-0702,20250202,2025-02-02,20250202,2025-02-02,5890.54,5890.54,0,0 - Current,0,0.0
REP-129855,LN-13748,CUST-0285,20241105,2024-11-05,20241105,2024-11-05,5233.51,5233.51,0,0 - Current,0,0.0
REP-129856,LN-13748,CUST-0285,20241205,2024-12-05,20241205,2024-12-05,5233.51,5233.51,0,0 - Current,0,0.0
REP-129857,LN-13748,CUST-0285,20250105,2025-01-05,20250105,2025-01-05,5233.51,5233.51,0,0 - Current,0,0.0
REP-129858,LN-13748,CUST-0285,20250204,2025-02-04,20250204,2025-02-04,5233.51,5233.51,0,0 - Current,0,0.0
REP-129859,LN-13748,CUST-0285,20250307,2025-03-07,20250307,2025-03-07,5233.51,5233.51,0,0 - Current,0,0.0
REP-129860,LN-13748,CUST-0285,20250406,2025-04-06,20250406,2025-04-06,5233.51,5233.51,0,0 - Current,0,0.0
REP-129861,LN-13748,CUST-0285,20250507,2025-05-07,20250507,2025-05-07,5233.51,5233.51,0,0 - Current,0,0.0
REP-129862,LN-13748,CUST-0285,20250606,2025-06-06,20250606,2025-06-06,5233.51,5233.51,0,0 - Current,0,0.0
REP-129863,LN-13749,CUST-0918,20251002,2025-10-02,20251002,2025-10-02,6376.51,6376.51,0,0 - Current,0,0.0
REP-129864,LN-13749,CUST-0918,20251101,2025-11-01,20251101,2025-11-01,6376.51,6376.51,0,0 - Current,0,0.0
REP-129865,LN-13749,CUST-0918,20251202,2025-12-02,20251202,2025-12-02,6376.51,6376.51,0,0 - Current,0,0.0
REP-129866,LN-13749,CUST-0918,20260101,2026-01-01,20260101,2026-01-01,6376.51,6376.51,0,0 - Current,0,0.0
REP-129867,LN-13749,CUST-0918,20260201,2026-02-01,20260201,2026-02-01,6376.51,6376.51,0,0 - Current,0,0.0
REP-129868,LN-13749,CUST-0918,20260303,2026-03-03,20260303,2026-03-03,6376.51,6376.51,0,0 - Current,0,0.0
REP-129869,LN-13749,CUST-0918,20260403,2026-04-03,20260403,2026-04-03,6376.51,6376.51,0,0 - Current,0,0.0
REP-129870,LN-13749,CUST-0918,20260503,2026-05-03,20260503,2026-05-03,6376.51,6376.51,0,0 - Current,0,0.0
REP-129871,LN-13750,CUST-0527,20251022,2025-10-22,20251022,2025-10-22,356.56,356.56,0,0 - Current,0,0.0
REP-129872,LN-13750,CUST-0527,20251121,2025-11-21,20251121,2025-11-21,356.56,356.56,0,0 - Current,0,0.0
REP-129873,LN-13750,CUST-0527,20251222,2025-12-22,20251222,2025-12-22,356.56,356.56,0,0 - Current,0,0.0
REP-129874,LN-13750,CUST-0527,20260121,2026-01-21,20260121,2026-01-21,356.56,356.56,0,0 - Current,0,0.0
REP-129875,LN-13750,CUST-0527,20260221,2026-02-21,20260221,2026-02-21,356.56,356.56,0,0 - Current,0,0.0
REP-129876,LN-13750,CUST-0527,20260323,2026-03-23,20260323,2026-03-23,356.56,356.56,0,0 - Current,0,0.0
REP-129877,LN-13750,CUST-0527,20260423,2026-04-23,20260423,2026-04-23,356.56,356.56,0,0 - Current,0,0.0
REP-129878,LN-13750,CUST-0527,20260523,2026-05-23,20260523,2026-05-23,356.56,356.56,0,0 - Current,0,0.0
REP-129879,LN-13751,CUST-0709,20240120,2024-01-20,20240120,2024-01-20,1050.66,1050.66,0,0 - Current,0,0.0
REP-129880,LN-13751,CUST-0709,20240219,2024-02-19,20240219,2024-02-19,1050.66,1050.66,0,0 - Current,0,0.0
REP-129881,LN-13751,CUST-0709,20240321,2024-03-21,20240321,2024-03-21,1050.66,1050.66,0,0 - Current,0,0.0
REP-129882,LN-13751,CUST-0709,20240420,2024-04-20,20240420,2024-04-20,1050.66,1050.66,0,0 - Current,0,0.0
REP-129883,LN-13751,CUST-0709,20240521,2024-05-21,20240521,2024-05-21,1050.66,1050.66,0,0 - Current,0,0.0
REP-129884,LN-13751,CUST-0709,20240620,2024-06-20,20240620,2024-06-20,1050.66,1050.66,0,0 - Current,0,0.0
REP-129885,LN-13751,CUST-0709,20240721,2024-07-21,20240721,2024-07-21,1050.66,1050.66,0,0 - Current,0,0.0
REP-129886,LN-13751,CUST-0709,20240820,2024-08-20,20240820,2024-08-20,1050.66,1050.66,0,0 - Current,0,0.0
REP-129887,LN-13752,CUST-0262,20230728,2023-07-28,20230728,2023-07-28,745.8,745.8,0,0 - Current,0,0.0
REP-129888,LN-13752,CUST-0262,20230827,2023-08-27,20230827,2023-08-27,745.8,745.8,0,0 - Current,0,0.0
REP-129889,LN-13752,CUST-0262,20230927,2023-09-27,20230927,2023-09-27,745.8,745.8,0,0 - Current,0,0.0
REP-129890,LN-13752,CUST-0262,20231027,2023-10-27,20231027,2023-10-27,745.8,745.8,0,0 - Current,0,0.0
REP-129891,LN-13752,CUST-0262,20231127,2023-11-27,20231127,2023-11-27,745.8,745.8,0,0 - Current,0,0.0
REP-129892,LN-13752,CUST-0262,20231227,2023-12-27,20231227,2023-12-27,745.8,745.8,0,0 - Current,0,0.0
REP-129893,LN-13752,CUST-0262,20240127,2024-01-27,20240127,2024-01-27,745.8,745.8,0,0 - Current,0,0.0
REP-129894,LN-13752,CUST-0262,20240226,2024-02-26,20240226,2024-02-26,745.8,745.8,0,0 - Current,0,0.0
REP-129895,LN-13753,CUST-0250,20260308,2026-03-08,20260516,2026-05-16,865.54,331.52,69,61-90 Days Past Due,1,75.0
REP-129896,LN-13753,CUST-0250,20260407,2026-04-07,20260705,2026-07-05,865.54,263.16,89,61-90 Days Past Due,1,75.0
REP-129897,LN-13753,CUST-0250,20260508,2026-05-08,20260714,2026-07-14,865.54,141.59,67,61-90 Days Past Due,1,75.0
REP-129898,LN-13753,CUST-0250,20260607,2026-06-07,20260816,2026-08-16,865.54,304.41,70,61-90 Days Past Due,1,75.0
REP-129899,LN-13753,CUST-0250,20260708,2026-07-08,20260916,2026-09-16,865.54,98.54,70,61-90 Days Past Due,1,75.0
REP-129900,LN-13753,CUST-0250,20260807,2026-08-07,20261023,2026-10-23,865.54,376.88,77,61-90 Days Past Due,1,75.0
REP-129901,LN-13753,CUST-0250,20260907,2026-09-07,20261107,2026-11-07,865.54,50.4,61,61-90 Days Past Due,1,75.0
REP-129902,LN-13753,CUST-0250,20261007,2026-10-07,20261216,2026-12-16,865.54,400.53,70,61-90 Days Past Due,1,75.0
REP-129903,LN-13754,CUST-0573,20230220,2023-02-20,20230220,2023-02-20,404.59,404.59,0,0 - Current,0,0.0
REP-129904,LN-13754,CUST-0573,20230322,2023-03-22,20230322,2023-03-22,404.59,404.59,0,0 - Current,0,0.0
REP-129905,LN-13754,CUST-0573,20230422,2023-04-22,20230422,2023-04-22,404.59,404.59,0,0 - Current,0,0.0
REP-129906,LN-13754,CUST-0573,20230522,2023-05-22,20230522,2023-05-22,404.59,404.59,0,0 - Current,0,0.0
REP-129907,LN-13754,CUST-0573,20230622,2023-06-22,20230622,2023-06-22,404.59,404.59,0,0 - Current,0,0.0
REP-129908,LN-13754,CUST-0573,20230722,2023-07-22,20230722,2023-07-22,404.59,404.59,0,0 - Current,0,0.0
REP-129909,LN-13754,CUST-0573,20230822,2023-08-22,20230822,2023-08-22,404.59,404.59,0,0 - Current,0,0.0
